r,g,b
160.15907694985037,325.542093514353,126.61525428624174
194.70706674193207,415.29674187460347,167.11186004158583
137.07641861538858,311.5897155484019,130.2906811513956
155.71965383421548,312.69810228889025,120.71992560935261
179.09540982790818,376.90967934850477,148.8728701038837
216.50408766516637,480.613430186158,198.98266721173562
180.751960729663,412.3302403378742,178.60578188797103
135.39871780746287,324.06108966741414,143.73484747552962
167.51685371255348,396.36187230526406,174.3032524321347
208.82454845661053,429.4090599068292,168.4071849061417
167.0563565690385,363.2266755350063,147.99439411046527
115.06417993634885,247.29827066117562,99.26553825077666
153.13443218309746,363.9608002359307,159.71287057991677
193.85034779977678,455.07817803780574,200.93080237188133
195.59598084499487,462.2749460089843,206.9320738066275
180.83518660544004,359.5394646084393,138.27597206158353
207.13449873675123,458.32786698926867,196.4922999516593
170.20370115939178,387.46730046504797,166.21520188054592
214.298867835848,407.48580583174254,149.31094572758616
158.93344974963125,369.06027336213725,160.47496497993177
167.02627420482696,401.6653999032556,178.4578877770408
114.49915125457171,248.33232772007048,99.31679279720645
176.95099973207903,343.30378976785727,127.83022449541352
192.70893941641862,399.78376058436373,159.23648912028702
146.19349686076103,283.45972822128914,105.96930391219793
205.36762628142276,399.9707583722524,150.6275356115176
185.95327832534207,376.2249417753916,146.14817880954791
133.09767057597224,292.283338215825,119.8383712039974
201.32747523588824,413.6045748000775,163.74391056136096
117.7061449191274,232.50812061859887,85.54146587786352
174.15825004604378,404.58694544224005,176.73586957115938
143.69836617804143,334.43502984325204,144.8792392308151
124.26652618266328,269.9963357923171,108.15138046955667
108.37195759308835,262.2602424846948,116.76431865067875
190.54391615021498,304.294249863964,90.91822332972177
225.47426965401112,447.54343594616415,170.86456734141757
155.81372758148956,349.84690401011346,149.3984947789003
195.44699982129927,445.888336755411,191.2102367130583
124.59746227198966,247.38399005961338,94.02748131094991
221.9189139361902,501.55324291001415,214.63344329851338
162.7283773781096,309.4469060743022,111.88920058507689
250.54249362924747,452.1530330802383,160.47878484438985
164.8135854788772,371.74621256253903,157.24345974320573
222.37761528490338,421.24001158749144,156.26232016538594
165.8376794184215,371.5141751375639,154.8660048013446
216.62135512217586,468.4463817902144,193.33155220005347
199.34729027919167,423.77201158279894,169.24378334406143
87.35831988529365,195.86535876814844,80.30151779532473
89.7989521200809,168.92915132027636,59.403424864075745
77.6788495364149,135.62933477877723,43.75215816262377
145.71253585940715,315.65589485627464,129.39734462053664
86.06326643788404,145.22748569350102,44.34378866175322
261.80510660901683,416.8277381364503,124.62612407980893
183.44334300359145,363.64886212958527,138.9152928761868
127.39172710896378,235.37545664961766,82.9625096438782
61.053379671533854,136.0816806097934,54.172131710186164
135.3169578757951,239.1785557716285,79.31132762473908
167.69854790998235,277.7214619984148,85.36908014453513
57.26381899570006,146.7469070039724,63.80906741458481
67.56172543715996,153.40690445743306,62.47484116207282
67.43110263487283,153.1435671329469,61.94016633011305
47.721058688013805,93.65640955651013,32.356012222509854
100.09075241244308,167.7732052240532,50.52392399832009
113.36189544753212,255.7808665913035,106.70170827562812
98.00645704868684,206.31910055565268,81.75370978401105
70.58559103345785,140.10141008725668,50.84319965141754
131.13431817404208,323.6408721931194,144.38551767042034
170.29249907668685,258.8787853046659,70.59457500697424
187.22896129635157,347.72842482369657,124.41613153925168
125.45899210513767,267.4912318383395,106.7634046771689
56.935722739631515,100.34296346996003,30.876104503261928
162.0367537286523,356.4771820154535,147.80823657005226
57.92621491216701,120.66939151922514,45.10896575874335
95.17452873130046,204.91863414495631,81.28917779004617
163.90930242721421,324.8563052531162,123.64319730237325
284.530640085958,412.56381728521137,105.95760390576108
138.64318991529547,280.7131519717887,107.84628240627998
218.03976666270052,546.1899685389571,256.87808006650556
229.35695453567018,530.8251910604611,227.82788494539747
223.2292050721827,539.504615553373,244.13772670811417
223.48732973399777,537.4583203801909,240.74175043001154
220.7531201451319,540.0763827575515,245.9971097606105
227.2854472650177,532.4837112694668,231.2854868834496
220.78193362839153,542.780261680439,250.34398160120273
217.9971332613793,545.5550463005994,255.87070618041955
224.35342619709832,536.8102201539422,239.36915395181535
226.86589112581672,535.0485793698922,235.57858750710815
228.81811209345184,531.6542372330557,229.36882670507862
232.1398934327411,528.2161470541455,222.56929204218727
227.14139431260082,534.8649819860686,235.1782329841201
216.3002459742189,547.3768235331898,259.4497295624812
231.5258799109136,528.7976486615211,223.73874306346488
229.71022327328853,530.0849579492424,226.50116611226025
231.43105400543746,528.6212946915107,223.49031454919324
223.86868722921182,536.7334684492937,239.42908388919724
228.67019017906122,533.3749083711417,232.197926257031
225.2963470553531,536.9544055401304,239.2446276744897
226.73878971863482,535.6309912487194,236.56549287886247
223.95069002312502,539.2080865266892,243.38668910778978
222.63688682027632,539.0347617689206,243.6048357805277
227.1604151318217,532.1145293676634,230.73769894111228
220.92681462974346,542.5806217300378,249.96749551756417
227.791307232403,533.5650483052166,232.83695375145027
224.49955625409973,536.8924499426108,239.44675914570573
223.42342763806383,539.1178473130117,243.44072085679554
219.12376836900722,544.6241812378493,253.94383484533753
220.01611383719944,544.0807768495822,252.7301852126775
223.14091291361007,537.0162151417802,240.1605843006729
215.30347532514003,549.94349417733,263.9640532581677
218.08763213670733,545.757521011494,256.1630456539009
225.59001066757148,535.8785462796326,237.3994814442328
226.8387459619982,534.292522295075,234.3703488560157
199.4744724022822,470.6252386029775,212.29476530822546
176.9821536003373,402.9283033789844,172.64614921624732
117.98323795555773,237.7402762751623,90.34433335647887
173.47831731549553,396.80373663119843,168.33955135582767
156.22859357347428,361.0131520867219,152.69279945008304
184.61749935569097,398.04408216659334,161.34940807304358
199.943391078867,373.12172041174665,133.25181016353034
143.45186312848952,345.07429823710424,153.9160144380967
188.78163909744612,450.7803210714973,202.01126607930135
192.37582104400877,376.0842266888142,141.72767658863623
171.63574503541247,378.44209854854137,159.10857313216243
198.61712519411748,457.60168358089527,199.76854018345492
220.65791428933562,476.90413516550143,196.22125805094078
187.20433918938113,384.2546038067629,151.59730619150952
187.20137417241327,340.65129536731655,119.93522039535256
186.1805874629073,435.4917164494289,192.3371477372665
120.37581767939623,272.71477250812273,113.81493739651559
251.762545792602,442.3110616981644,149.96289686604473
233.8274929799737,486.835500054609,198.7368861028404
140.1988412648621,323.29254966097363,140.74587010290998
177.46827873583547,419.14059688290996,187.77230143065128
163.3876495622202,396.1580480766592,176.1476024481366
208.07525782316142,473.8958788033126,202.89740400028808
196.09567858322345,385.7747049525001,144.47762576058994
163.33920351468288,388.03185693224765,172.04464126830175
208.15386446035777,491.0044622078145,217.62294706462188
134.01448436593122,249.98307515137793,87.92409419780357
218.45007172636548,478.3798898183727,198.49424715037213
174.38399746415726,392.6650901038526,167.54713931859322
152.6661586506841,312.73553231485397,121.49896657884051
142.61865863042124,310.8155052877528,127.98344064597903
223.65232388230658,410.43128499133906,145.19016997693356
195.81058190887347,461.3947422544956,203.73208108063076
165.53599001775672,376.13058434633797,158.9445105002366
169.20031225257293,410.1993889287488,186.56613993126294
190.35017872182854,338.5438318273957,114.9510940395043
218.43743429328478,465.9261774844526,190.25123721023886
223.94753989006506,473.3973410286583,192.38624879869204
139.61358545659687,321.8313584770285,137.90397080956228
176.9945040611307,372.26435417741845,149.05514629537558
172.3803363734186,392.55927944424656,166.513536851404
148.2835489125671,306.62707075595745,120.31990862468662
205.5982563299755,411.27712964725754,156.16657381765978
164.37545182661825,366.78459487988835,155.86134464167503
100.98060600758545,212.2395663673319,82.87462012400103
125.24440718947915,285.8665071276583,121.17152467178967
167.6456677579281,380.2647597374104,163.02140456362798
197.42638401768022,385.57936543644115,146.34094344299592
230.91122480722623,419.39903003244166,148.9612196903877
185.50773910545664,441.97892030480165,195.10646408288946
190.6652388172593,430.5727372302352,182.46373271928263
215.55493248823163,449.0241392515161,178.162312414682
131.7476693840963,292.08225141995405,121.46180050891064
156.4280519374004,355.9501673413986,151.24711558936684
234.7023777679087,484.0734948404332,190.80926126989277
181.12561123199234,376.83982542167513,151.0425069490407
169.0431544242852,363.28627455554016,151.1279549985139
161.36866632102488,396.8677108583024,180.5445443697158
165.3973222540648,388.04402552844937,174.32076165559255
88.55784735633367,191.4531702364096,75.55298508178662
162.4815901882903,336.8454364453621,134.25263050055977
174.037808752231,403.4949844601386,174.16357463473074
166.70036213935492,378.04928947653286,157.71091115754342
152.48496653181095,281.20379327946523,98.35301797318243
194.23726031935584,383.6893651777459,147.29974959702545
121.2018538662725,255.90243222875773,101.88446709194436
218.95792499737732,446.66320932868115,175.91010968227044
170.9842098939207,388.1656293985466,167.84985973844596
217.3283194616271,430.13458576485635,163.07171945851476
180.79836053389474,436.57395317412715,194.85754455078833
181.1104090746787,374.2204359731316,151.10723102562105
145.39533706791107,298.5272284058113,117.60281468392111
115.03824257154383,232.02053106884674,88.29596084334855
162.62480056218277,371.7758658565574,157.3171936653263
160.26437595933808,350.88543175279494,145.08249074100326
175.0530552636222,402.17216829542394,173.44506603158823
180.12020450910043,432.09514248379617,190.88284843633508
157.76640780544292,358.7077837569148,152.23433900018435
208.05753832231267,397.5228852466375,145.70178239593412
163.0440157596119,393.25035801780734,176.1385988513623
130.03832844515387,289.2122006010789,119.4071075516709
140.76884437641831,314.9898538260041,131.4114587840622
176.0793324049903,394.5070529347645,166.4226797033279
144.14219316453247,334.5314674937894,144.6775133457417
155.00816423119232,343.7609060119378,145.17164513851336
227.74075542731066,406.45919268020697,140.2892917584494
193.5684182081594,444.65322746503733,194.71585754924328
209.55919229022834,482.31018813111564,205.78898552529046
211.30314985888913,451.5895701397087,185.04387301780534
173.3952122479103,408.6020961490746,180.14039311598802
110.57901776119908,254.21942765067558,108.26594016143588
106.75203619448328,252.9215046418239,111.00187850685894
178.96346527920656,387.38674085415937,157.95214110561548
99.35493402193723,195.17272564275612,72.21667059140947
175.64228537939746,425.7645483577661,193.55237689206416
170.17707078760958,362.5673416352469,143.8371170707062
165.7854108432808,389.654952907029,170.9370957698479
131.70085660262484,260.49715008292674,97.8192927779775
174.4418838280333,426.42250017742555,191.7034246091214
136.56143606527166,314.92248907179464,135.76868622047897
178.25087090721544,395.39175244365106,164.24652434161192
142.2538240596109,326.1119284478026,137.9681536265449
185.80363209469294,445.72781148220633,199.9276438846526
170.26942619104202,366.04709374286426,148.44337834095236
174.43203488485997,396.4567647940497,169.71407514593596
97.80664752113312,225.37226091363704,96.8623073912847
159.35260920065662,367.9427253350743,157.3070467216401
154.87392345325088,363.17193602735557,157.21752109615167
150.62507013289073,361.0709532695566,159.05748969701474
172.41529920228405,397.7827736768922,172.50336702168082
140.36563633173316,272.57340205144845,99.888747732028
165.78880223023924,386.67411116573385,166.62965149148027
140.88403018600906,320.7209436757743,138.57269073013916
155.79120697800775,348.8494772399015,149.14156202784656
208.45691586386815,483.4912402570392,207.79072768394522
211.04279717050994,490.54320035090757,215.39903597757962
197.48795960926245,471.90235918996046,212.45514850615837
141.5958838627158,290.5178594015575,113.43249323448468
173.36070434864854,379.9167117478622,158.1403790444744
153.0866078626877,313.2847872018876,122.75021550433439
203.7705775691483,434.816534289754,177.19421105817923
129.8724019507547,260.50167064600635,99.46420567573391
120.236533413057,289.18973759396107,128.99608622555613
177.5553814355106,393.22025241201476,160.76243684040423
182.43226269768198,438.5900432493701,198.5399653151694
264.95778633751826,491.92424671588145,177.77732092407206
194.37979599732805,430.8745163121719,177.58529376363344
190.3264859633992,418.90657924849427,175.15164183028443
168.58549439070674,368.2590634750697,152.96738903077735
210.04290960283492,408.72199257856244,153.00223496722953
190.6281720996459,446.31240005066604,195.6659155910527
182.0341241045647,392.9249081121383,163.85512605681768
170.84714444264202,383.6971980134772,166.76607387027093
210.611372518891,425.33284636380245,165.09948046356826
161.99068519104284,409.57225926228995,191.44703155461474
159.24516056419793,367.4643986163085,160.404648400555
205.04594648383264,504.2532694820002,229.06008002400458
169.51958296864666,383.62238943534214,162.4930143961276
193.7336906767377,457.2262146542871,202.05281186732853
179.73011822040843,410.8265676615279,174.75022497426536
186.34667407844807,413.4460568707965,175.38886219781608
181.37223229303555,420.1054800433985,182.346301206511
202.10838420876257,411.0701710314614,161.98617781637589
173.55221541859962,377.18571134784014,153.46958305004554
240.4924826794981,453.14290168631396,167.2324636765864
160.39911540963772,344.5861526535405,137.27970394471205
202.36549301775585,383.384734813527,141.1840625611285
191.70430335762848,386.96181533194044,151.24422170149975
160.13481118400142,361.90892542967686,152.12889348508827
158.5636379069349,349.6214706015546,147.31268677670357
175.04174016347702,391.04482770876314,165.71519974117365
130.38436435710227,326.93617207391026,150.7346697760787
155.9009164295523,329.1964935702743,132.93891530898898
140.25013326544632,299.65673291712864,121.91578717030652
96.30051296844681,229.4500892809249,99.58149219477393
183.2101449390566,360.61565885020076,137.77651100317465
123.28449952907522,285.9011554745026,120.62280802616044
194.4219639483684,435.4508500042157,184.11399983010344
190.98208500478904,476.83015000527286,219.7443184223402
171.73289477890899,328.56926184885924,121.36076606947783
152.173883169171,358.898477984552,157.76443300504138
146.18788061473006,353.78776015681586,155.80438696222507
187.51954315227817,399.79877325939424,162.69905365386342
143.64264861357458,278.1883599661369,102.1121554410569
141.101282582146,329.77155324006014,145.2352412580244
113.97407850713783,253.74113537550483,105.4003225498416
124.0638666021191,245.8614997454411,92.67579861182541
159.34263873079567,309.7549849100937,113.96181526240822
150.6326789358587,334.98848973771686,143.7305318505732
151.75125346744707,323.0542182185447,129.88810801988978
133.21078203235615,253.9573085751551,92.47601473942137
194.420240090576,386.6511868409988,148.34738524525076
140.2804181571958,317.21587537483066,135.29616840151513
124.4701464075656,303.3983222105885,136.86483677349133
177.0249168033186,406.49484021198305,173.84439477638722
195.22582203875342,425.7982202470538,173.74732361832892
115.05979784538015,272.1594579498066,119.68499203899088
179.03924455982298,350.9975639042395,132.94823321754797
210.31180825134953,369.6712292832582,124.00931641661124
250.60169382948501,486.09125106004194,182.54498169032843
232.72000100895542,447.11816620218053,169.09758274286446
177.80617834790476,359.6100414147027,141.71760960586911
246.04061846294718,446.267931331449,156.386479377949
189.5397964730789,433.46209457822414,185.56272050618995
216.74165404415177,450.96773120874803,181.57700927655944
228.13801545940183,496.291196045443,210.3903809694482
163.52596197576432,361.77942626517415,151.11547534147468
169.05505693310218,359.4727066770514,143.17666843866715
196.33374168716972,429.76310770444843,179.70003730996652
190.3518528959165,441.5781850064205,190.1117215576222
204.47950549214357,456.8705401924019,194.95900172997028
163.68027887453783,340.73349391273865,133.25765878114234
172.20401322518478,362.9417013174724,148.7938299102459
169.03089077494178,380.08892353997845,160.49453199549504
169.9465175951784,411.26976942040557,185.30852987313318
218.3102304945099,542.9865372730854,251.61295266824519
222.89736481262247,539.2994098665,243.93249347213313
221.6803025741002,541.5454328694798,248.0135441876329
223.58380641246586,537.6227657363758,240.9706188633389
223.93459494739938,537.1064112527489,240.00496932243786
223.16082389343038,537.8638120849898,241.5192234438446
225.50284051511468,534.0701213400108,234.51740180115158
223.17951799065864,539.1769763305979,243.62876548547644
229.5691250694035,531.2947972010217,228.5047733288059
221.19273701890668,541.7236469187388,248.48570431797827
227.27338015603576,535.0146765919135,235.3696820681916
220.9848674214141,542.6884764906634,250.11925106048167
229.67909989133025,532.4362637567601,230.30293875702026
232.0400103656983,528.2363966339461,222.6398609997329
231.8348040303147,528.0088626332448,222.35053176744307
223.8733747230641,537.6717942409982,240.94007666363737
226.42149231270653,534.7847366388123,235.32141083635676
231.72811473030086,527.6741720826129,221.85129820851586
217.1757101389259,545.2314904089741,255.66078155080552
219.83413716460842,542.0137478423791,249.4677080512095
222.1170068252302,539.2342764342482,244.12342677272144
230.0060554489791,531.8333051760644,229.2073075522079
225.54308052766297,537.4495346110754,239.94932466118678
220.644374310003,541.3307446618254,248.0600509019598
224.12793426304972,537.5069144471883,240.57736820240612
228.06677196131767,534.1104468606655,233.6119491308536
216.0663137887138,548.6379129728124,261.57083886740753
221.11776267504888,542.1530249565935,249.2057931858391
218.72507379025913,543.4239572925551,252.16057228993375
235.160387860376,525.223414554529,216.60201437742754
222.17980293498402,540.6262004429062,246.34276023472643
223.70892182791692,537.1602780043843,240.17802824658494
220.53136783607619,540.5668094155059,246.87159164916866
217.5052905056696,545.9727858630827,256.73035473155477
221.9610022454147,539.7622749565131,245.0330527292511
107.94797518717718,205.78978431759222,74.6073257998737
123.10564094103545,265.75361863481663,108.27184330001931
71.88435466107737,135.02450240717724,46.34741756751276
224.16026133061555,382.5131724076279,124.71783141276758
157.15545351246558,264.35336275685614,82.65303414661568
192.77707993750496,345.77347078060365,119.62026767794029
214.99745278489763,323.3989230091141,87.66359238872873
119.98686342501644,204.96959097521435,65.89181743909919
70.54775331704029,173.86023473155197,74.78885041996054
262.83867270854734,399.8728547064588,111.50546676514276
89.26484892868667,205.47344387899466,86.12049993733417
150.71714986197034,295.9265695007342,111.0688632889165
118.63159002938164,238.6984451729356,90.7465855535262
139.36959478283273,244.15607665995387,80.09289800677715
132.58777101313012,268.6688575920435,103.79285520192454
122.55793186000378,261.74578708571414,105.629416185654
99.94664532144034,170.60264625066813,52.483138395327
117.20762551331038,292.03456669166724,130.80992908527182
66.89268523087223,108.83119996503983,30.75345592154667
72.38603884144736,155.06669409320457,60.73255776885848
68.77453122801352,152.3981961303267,61.73486720815713
104.64904243800625,185.44922708349793,60.54520398756839
99.81818494884894,177.52948394477897,59.26565415776026
244.03451524605177,358.3527985199762,93.37775836117909
90.7236619264526,165.88226404959076,55.40511002410126
68.61817986024298,142.45599215005643,54.0788382251343
196.10189066418417,329.60567438334937,104.93442517718105
164.11892917468884,318.91750937247144,119.00752793091172
48.90809219574227,83.57888270671727,23.73258853255836
169.89899528330358,328.34889747336433,122.22196985120625
230.65815307908042,367.3508784757513,109.11532883307528
276.54295994200663,422.1433576298799,118.39847143788198
222.5005622591803,324.4623446212313,83.2537403148216
149.9564698062372,286.18410783124716,104.60838705032502
214.27856367632188,317.47402424204665,83.89806722099276
